dataPlatform,schema,dataset,class,field,sourceEntityType,sourceDataType,sourceNullable,columnSize,definedBy,pk,ordinalPosition,pii,classification,nullPercentage,refersTo,V1
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,OVERDRAFT_FEES_AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,DETAILS_ENCODEDKEY_OID,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,TRANSACTION_PERFORMER_KEY,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,PAYMENT_ORDER_ID,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,FUNDS_AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,TRANSACTION_CHANNEL_KEY,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,LINKED_LOAN_TRANSACTION_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,OVERDRAFT_INTEREST_AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,PRECISE_INTEREST_AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,OVERDRAFT_INDEX_RATE_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,TECHNICAL_OVERDRAFT_INTEREST_AMOUNT,Column,DECIMAL,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,OVERDRAFT_LIMIT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,FRACTION_AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,FEES_AMOUNT,Column,DECIMAL,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,CREATION_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,REVERSAL_TRANSACTION_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,savings_transaction,savings_transaction,BRANCH_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,PREFERRED_LANGUAGE,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,CREATION_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,MIGRATION_EVENT_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,ENCODED KEY,Column,VARCHAR,FALSE,,,TRUE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,ASSIGNED_BRANCH_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,ASSIGNED_CENTRE_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,ASSIGNED_USER_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,NOTES,Column,mediumtext,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,LAST_MODIFIED_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,EMAIL_ADDRESS,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,CLIENT_ROLEKEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,ID,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,LOAN_CYCLE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,HOME_PHONE,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,GROUP_NAME,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_client_group,system_of_record_client_group,MOBILE_PHONE1,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,IS_TELLER,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,PERMISSIONS_ENCODEDKEY_OID,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,NOTES,Column,mediumtext,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,ID,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,ACCESS_RIGHTS,Column,mediumblob,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,ENCODED_KEY,Column,VARCHAR,FALSE,,,TRUE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,IS_SUPPORT,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,CREATION_DATE,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,IS_ADMINISTRATOR,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,IS_DELIVERY,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,NAME,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,LAST_MODIFIED_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_role_of_users,system_of_record_role_of_users,IS_CREDIT_OFFICER,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,USERNAME,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,ALIAS,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_SUPPORT,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,PERMISSIONS_ENCODEDKEY_OID,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,ACCESS_RIGHTS,Column,mediumblob,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,NOTES,Column,mediumtext,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,MOBILE_PHONE1,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,EMAIL,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,PROVISIONED_THROUGH_FEDERATION,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_CREDIT_OFFICER,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,ENCODED_KEY,Column,VARCHAR,FALSE,,,TRUE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_DELETABLE,Column,TINYINT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,LAST_MODIFIED_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,LAST_LOGGED_IN_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,FAILED_LOGINS_DATES,Column,mediumblob,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,TWO_FACTOR_AUTHENTICATION,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_A_PI_CONSUMER,Column,TINYINT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,TITLE,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,HOME_PHONE,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,CREATION_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,USER_PREFERENCES_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,PASSWORD,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,FAILED_LOGINS_COUNT,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,FIRST_NAME,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,LANGUAGE,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,ASSIGNED_BRANCH_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_DELIVERY,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_TELLER,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,IS_ADMINISTRATOR,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,ID,Column,BIGINT,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,LAST_NAME,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,ROLE_ENCODED_KEY_OID,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,USER_STATE,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,LAST_PASSWORD_RESET_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,system_of_record_user,system_of_record_user,TRANSACTION_LIMITS,Column,mediumblob,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,TRAN_CHANNEL_INDEX,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,CREATED_BY_USER_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,ACTIVATED,Column,BIT,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,ID,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,CREATION_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,SAVINGS_CONSTRAINTS_USAGE,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,ENCODEDKEY,Column,VARCHAR,FALSE,,,TRUE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,SAVINGS_CUSTOM_FILTER_CONSTRAINT_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,NAME,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,LOAN_CONSTRAINTS_USAGE,Column,VARCHAR,FALSE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,LOAN_CUSTOM_FILTER_CONSTRAINT_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
LBSDummyS,Savings TS2-PP1,transaction_channel,transaction_channel,USAGE_RIGHTS_KEY,Column,VARCHAR,TRUE,,,FALSE,,,,,,
