dataPlatform,schema,dataset,class,field,sourceEntityType,sourceDataType,sourceNullable,columnSize,definedBy,pk,ordinalPosition,pii,classification,nullPercentage,refersTo,V1
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,WORK_TELEPHONE_NUMBER,Column,NVARCHAR,TRUE,20,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,MOBILE_PHONE,Column,NVARCHAR,TRUE,20,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,TYPE_OF_CHANGE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,TITLE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_BFPO_ADDRESS_UNIT,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_POST_CODE,Column,NVARCHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,NI_NUMBER,Column,NVARCHAR,TRUE,9,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,DATA_PRE_POPULATED,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,HOME_TELEPHONE_NUMBER,Column,CHAR,TRUE,20,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_OVERSEAS_ADDRESS_LINE3,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,ANNUAL_INCOME,Column,DECIMAL,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,SURNAME,Column,NVARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_BFPO_ADDRESS_OPERATION_NAME,Column,NVARCHAR,TRUE,30,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,MODIFIED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_BUILDING_NUMBER,Column,NVARCHAR,TRUE,5,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_BFPO_ADDRESS_RANK,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,EMAIL_ADDRESS1,Column,NVARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RECORD_STATUS_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,OTHER_EVIDENCE,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_BFPO_ADDRESS_UNIT,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,NATIONALITY_ID,Column,NVARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_STREET,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,EDIT_CUSTOMER_DETAILS_ID,Column,VARBINARY/BLOB,FALSE,18,,TRUE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,PREVIOUS_CORRESPONDENCE_ADDRESS_END_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,PREVIOUS_RESIDENTIAL_ADDRESS_END_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,MARITAL_STATUS_CODE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_ADDRESS_TYPE_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_DISTRICT,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_ADDRESS_START_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_ADDRESS_SAME_AS_CURRENT_RESIDENTIAL,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,REASON_FOR_CHANGE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_FLAT,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,MIDDLE_NAME,Column,NVARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,LOCK_FIELDS_AFTER_COMMIT,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,LBS_CUSTOMER_ID,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_BUILDING_NAME,Column,NVARCHAR,TRUE,36,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,FIRST_NAME,Column,NVARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RECORD_UPDATE_REASON_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,GENDER_CODE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_BUILDING_NAME,Column,NVARCHAR,TRUE,36,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_BFPO_ADDRESS_BFPO_NUMBER,Column,NVARCHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_TOWN,Column,NVARCHAR,TRUE,30,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_ADDRESS_TYPE_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_OVERSEAS_ADDRESS_LINE4,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_POST_CODE,Column,NVARCHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_TOWN,Column,NVARCHAR,TRUE,30,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_OVERSEAS_ADDRESS_LINE1,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_BFPO_ADDRESS_RANK,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_COUNTY,Column,NVARCHAR,TRUE,30,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,MODIFIED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,DATE_OF_BIRTH,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,ELECTRONIC_IDENTIFICATION_STATUS,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,COMMIT_CHANGES,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,DIALING_CODE_HOME,Column,NVARCHAR,TRUE,4,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_FLAT,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_BFPO_ADDRESS_OPERATION_NAME,Column,NVARCHAR,TRUE,30,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_OVERSEAS_ADDRESS_LINE4,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,LBS_COLLEAGUE_FLAG,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CREATED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,DIALING_CODE_WORK,Column,NVARCHAR,TRUE,4,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_BFPO_ADDRESS_BFPO_NUMBER,Column,NVARCHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_BFPO_ADDRESS_SERVICE_NUMBER,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,TOWN_OF_BIRTH,Column,NVARCHAR,TRUE,30,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,PREFERRED_NAME,Column,NVARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_STREET,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,EXTENSION_CODE,Column,NVARCHAR,TRUE,20,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,DIALING_CODE_MOBILE,Column,NVARCHAR,TRUE,4,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_BFPO_ADDRESS_CARE_OF_SURNAME,Column,NVARCHAR,TRUE,60,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,PRONOUN,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CREATED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_BUILDING_NUMBER,Column,NVARCHAR,TRUE,5,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_OVERSEAS_ADDRESS_LINE3,Column,NVARCHAR,TRUE,50,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_ADDRESS_START_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,EDIT_INSTANCE_REFERENCE,Column,NVARCHAR,TRUE,100,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,COUNTRY_OF_BIRTH,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,COUNTRY_FOR_HOME_TELEPHONE_NUMBER,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,COUNTRY_FOR_MOBILE_TELEPHONE_NUMBER,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,COUNTRY_FOR_WORK_TELEPHONE_NUMBER,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CORRESPONDENCE_UK_ADDRESS_COUNTRY_ID,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,RESIDENTIAL_UK_ADDRESS_COUNTRY_ID,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,edit_customer_details,lbs_editcustomerdetails,CURRENT_OCCUPATION_ID,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,CREATED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,EMPLOYMENT_STATUS_DESCRIPTION,Column,NVARCHAR,FALSE,100,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,RECORD_UPDATE_REASON_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,OWNER_ID,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,EMPLOYMENT_STATUS_ID,Column,VARBINARY/BLOB,FALSE,18,,TRUE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,MODIFIED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,MODIFIED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,RECORD_STATUS_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,employment_status,lbs_employmentstatus,CREATED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,OCCUPATION_DESCRIPTION,Column,VARCHAR,FALSE,100,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,CREATED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,CREATED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,MODIFIED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,RECORD_UPDATE_REASON_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,MODIFIED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,RECORD_STATUS_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,occupation,lbs_occupation,OCCUPATION_ID,Column,VARBINARY/BLOB,FALSE,18,,TRUE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,MODIFIED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,CUSTOMER_ACCOUNT_BRIDGE_ID,Column,VARBINARY/BLOB,FALSE,18,,TRUE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,RECORD_UPDATE_REASON_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,ACCOUNT_SUFFIX,Column,NVARCHAR,FALSE,2,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,OWNER_ID,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,SORT_CODE,Column,NVARCHAR,FALSE,6,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,HOLDER_TYPE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,CREATED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,MODIFIED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,CUST_ACCOUNT_REF,Column,NVARCHAR,FALSE,100,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,CREATED_ON,Column,DATETIME,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,FULL_ACCOUNT_NUMBER,Column,NVARCHAR,FALSE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,RECORD_STATUS_CODE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,CUSTOMER_SYSTEM_ID,Column,VARBINARY/BLOB,TRUE,18,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,ACCOUNT_TYPE,Column,VARCHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,CORRELATION_ID,Column,VARCHAR,FALSE,100,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,START_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,END_DATE,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,ACCOUNT_NUMBER,Column,VARCHAR,FALSE,8,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,RELATIONSHIP_TYPE,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,party_account_bridge,lbs_customeraccount,ACCOUNT_ID,Column,VARBINARY/BLOB,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_CONSUMERS,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_TABLE_SECONDARY_OWNER,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,OWNER_ID,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_TABLE_PRIMARY_OWNER,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_TABLE_LINK,Column,VARCHAR,TRUE,2048,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_DOMAIN,Column,INTEGER,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_ENTITY,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,FOREIGN_KEYS,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,INDEXES,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,DATA_STORED_LOCATION,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_PRIMARYKEY,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_REFERENTIALINTEGRITY,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_SECURITYCLASSIFICATION,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_SUBSCRIPTION_DETAILS,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_TABLE_CONSTRAINTS,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_TABLE_DESCRIPTION,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,LBS_TABLE_NAME,Column,VARCHAR,FALSE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,REFERENCE_DATA_CATALOG_ID,Column,UNIQUEID,FALSE,,,TRUE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,CREATED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,MODIFIED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,CREATED_ON,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,MODIFIED_ON,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,RECORD_STATUS_CODE,Column,CHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,reference_data_catalog,lbs_datacatalog,RECORD_UPDATE_REASON_CODE,Column,CHAR,TRUE,10,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,HOLIDAY_CALENDAR_DATE,Column,DATE,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,UK_COUNTRY_NAME,Column,VARCHAR,TRUE,100,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,DATA_CREATION_SOURCE,Column,INTEGER,FALSE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,HOLIDAY_NAME,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,HOLIDAY_TYPE,Column,VARCHAR,TRUE,255,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,OWNER_ID,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,HOLIDAY_DAY_ID,Column,UNIQUEID,FALSE,,,TRUE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,CREATED_ON,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,MODIFIED_ON,Column,DATETIME,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,RECORD_STATUS_CODE,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,RECORD_UPDATE_REASON_CODE,Column,BIT,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,CREATED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
LBSDummyC,Customer TS2-PP1,uk_bank_holidays,lbs_nonworkingday,MODIFIED_BY,Column,UNIQUEID,TRUE,,,FALSE,,,,,,
